idx,scheduled_t_rel_s,t_rel_s,latency_s,status,ttft_s,avg_tbt_s,worst_tbt_s
124,12.858,12.859600800999942,5.881777693000004,ok,0.10081276999972033,0.07317656175949,0.6377686979994905
125,12.892,12.892416912999579,5.849525262000498,ok,0.07086167600027693,0.07314739682278971,0.638176793000639
126,13.084,13.084619023999949,6.755916375999732,ok,0.10770829000011872,0.08415434169620323,0.6377140169997801
127,13.101,13.10198533699986,6.738926842000183,ok,0.09426605299995572,0.08410936182277694,0.6381690299995171
128,13.118,13.118563260999508,6.721885234000183,ok,0.07755434899991087,0.08410524551899344,0.6376414119995388
129,13.135,13.136086172999967,6.704254628999479,ok,0.06014183899969794,0.08410215496203105,0.6376452419999623
130,13.286,13.287508301999878,6.901332056000683,ok,0.12289392200000293,0.08580285217722351,0.6382517639995058
131,13.303,13.304047037999226,6.884541915000227,ok,0.1481102549996649,0.08748592879221012,0.6381583480006157
132,13.388,13.389626229999521,6.798434483000165,ok,0.10384760400029336,0.08474115062024425,0.63766409299933
133,13.404,13.405719503,6.782418934999441,ok,0.08784011699935945,0.0847412979240554,0.6380854670005647
134,13.438,13.438600911999856,6.749659252999663,ok,0.09694827800012717,0.08421135411391575,0.6382316889994399
135,13.455,13.455349420999482,6.7330889630002275,ok,0.12131774200042855,0.08369312662025434,0.6382373169999482
136,13.472,13.47311107599944,6.715572207999685,ok,0.10364503900018462,0.08369510489873265,0.6382384190001176
137,13.505,13.505752784999459,6.6829828159998215,ok,0.11307339900031366,0.0831632488987314,0.6382503180002459
138,13.555,13.556074565000017,6.632716041999629,ok,0.1050998159998926,0.08262789279746634,0.638252466999802
139,13.572,13.572501650999584,6.614801535999504,ok,0.08862593999947421,0.08475509777922112,0.6382289690000107
140,13.589,13.590932015999897,6.5974053099998855,ok,0.11134489300002315,0.08210160439239765,0.6382347609996941
141,13.606,13.607140819999586,6.581057950999821,ok,0.09509501099910267,0.08210060262025982,0.6382313949998206
142,13.656,13.657041552999544,6.531449365999833,ok,0.0488061710002512,0.08205859624049941,0.6382377449999694
143,13.707,13.708034298999337,6.615917623999849,ok,0.11643997499959369,0.0822716761645615,0.6382374630002232
144,13.724,13.724421544999132,6.600024045999817,ok,0.10372582400032115,0.08223137099999413,0.6382519440003307
145,13.774,13.774948717999905,6.5489424039997175,ok,0.053107433000150195,0.08222542373417277,0.6382380579998426
146,13.842,13.842345043000023,6.8748152459993435,ok,0.10250279799947748,0.08572508025317112,0.6382368350004981
147,13.892,13.892986261999795,6.82424795299994,ok,0.09244976499940094,0.08521242078481746,0.6382371239997155
148,13.909,13.910685407999154,6.806948026999635,ok,0.07803288600007363,0.08517593062025079,0.6382528950007327
149,14.109,14.109821230999842,7.06497430500076,ok,0.07857484800024395,0.08843505701266231,0.6382291330000953
150,14.233,14.233214552999925,7.214999093000188,ok,0.1081443399998534,0.0899597936835493,0.6380854339995494
151,14.249,14.249795453999468,7.19870834700032,ok,0.09576475199992274,0.08991043588607854,0.6380954619999102
152,14.264,14.265783721999469,7.182817267000246,ok,0.07991540800048824,0.08990995782278333,0.6386743600005502
153,14.295,14.29574088499976,7.152982415999759,ok,0.04992981299983512,0.08991187449366776,0.6386977590000242
154,14.357,14.357917764999911,7.269645299000331,ok,0.10527953400014667,0.09068794660760421,0.6387007319999611
155,14.389,14.389167810999425,7.238013889000285,ok,0.07757258899982844,0.09063816473417895,0.6380881320001208
156,14.528,14.530492371000037,7.745264545000282,ok,0.11449000900029205,0.09659190534177146,0.63870406299975
157,14.575,14.576306899999508,7.699373379999997,ok,0.11048591399958241,0.09606169922785682,0.6380958260006082
158,14.59,14.590495520999866,7.685476089000076,ok,0.09628800300015428,0.09606549278481608,0.6386950690002777
159,14.637,14.637525890999314,7.637713023000288,ok,0.08985799899983249,0.09554215492405288,0.6380840430001626
160,14.653,14.653157066999484,7.622908373000428,ok,0.1151458989997991,0.09503479372151676,0.6380909990002692
161,14.715,14.716001592999419,7.559641124000336,ok,0.09328432399979647,0.09451066086076255,0.6380938490001427
162,14.761,14.761588375999963,7.514320291999866,ok,0.0886979609995251,0.09399504725317019,0.6386866020002344
163,14.777,14.778502263999144,7.496962702999554,ok,0.11300656000003073,0.09346761453164192,0.6380895639995288
164,14.823,14.823503662999428,7.45189610000034,ok,0.11061975099983101,0.09292735417722402,0.6380844789991897
165,14.854,14.854494354999588,7.421029889999772,ok,0.12299364199952834,0.09238002529113883,0.6380908130004173
166,14.87,14.870756065000023,7.404581574999611,ok,0.10665860300014174,0.09237835817720788,0.6381789679999201
167,14.886,14.886956481999732,7.387559136999698,ok,0.09042516499994235,0.09236835274683311,0.6381912650003869
168,14.901,14.90168851099952,7.37417060000007,ok,0.07920591899983265,0.09234115087342097,0.6381769049994546
169,14.917,14.917952664999575,7.357635529999243,ok,0.06285514599949238,0.0923388202658247,0.6381771200003641
170,15.0,15.001076945999557,7.348010365999471,ok,0.11825973299983161,0.09151564173416889,0.6388384989995757
171,15.072,15.072257931999957,7.276414191000185,ok,0.08810850200006826,0.09099088388607418,0.6381763999997929
172,15.087,15.087737719999495,7.261260771999332,ok,0.075862491999942,0.09095416111392032,0.6388309909998497
173,15.187999999999999,15.190880161999303,7.580754330999298,ok,0.11657552299948293,0.09448307906328823,0.6381783979995816
174,15.202000000000002,15.20324800599974,7.568491005999931,ok,0.1465091729996857,0.09394894743038577,0.6381773909997719
175,15.216999999999999,15.217411529999481,7.553452889000255,ok,0.13220345900026587,0.09393947254429344,0.6381840569993074
176,15.245000000000001,15.246318586999223,7.525115061999713,ok,0.10338855300051364,0.09394557956961705,0.6381798659995184
177,15.274000000000001,15.274860918999366,7.4967084660002,ok,0.11562468800002534,0.0934312410379766,0.6381796879995818
178,15.332,15.332661907999864,7.439269507000063,ok,0.09856724799919903,0.09292009027848497,0.6388192360000176
179,15.361,15.361941780999587,7.410050679000051,ok,0.07307093599956715,0.09287298098734947,0.6381775270001526
180,15.448,15.449214857999323,7.592436117000034,ok,0.10825288300020475,0.09473624691139476,0.6388352730000406
181,15.489999999999998,15.491356926999288,7.548903943000369,ok,0.1096381150000525,0.09416755383544217,0.6381788130001951
182,15.504999999999999,15.50551522799924,7.535321798000041,ok,0.09539269499964576,0.09417606987341359,0.6382904679994681
183,15.518999999999998,15.521776410999337,7.519202124999538,ok,0.08321501099999296,0.09412622312658318,0.6382907819997854
184,15.533000000000001,15.533643436999228,7.507398847000331,ok,0.07138299700000061,0.09412660526581758,0.6382914949999758
185,15.663,15.663753708999138,7.825294237999515,ok,0.12261686799956806,0.09750206782278331,0.638291217999722
186,15.692,15.693073806999564,7.7960983630000555,ok,0.13513515799968445,0.09697404593671193,0.6382911270002296
187,15.706,15.706942835999143,7.7821720499996445,ok,0.12123428599988983,0.0969737177468267,0.6382920109999759
188,15.75,15.751060714999767,7.738289549000001,ok,0.1186457829999199,0.0964509746075962,0.6382932790002087
189,15.806999999999999,15.807580131999202,7.681350183000177,ok,0.10451608699986537,0.09590909367088438,0.6382911800001239
190,15.850999999999999,15.851428684999519,7.636476996000056,ok,0.10234500099977595,0.09536837294937085,0.6383192539997253
191,15.864999999999998,15.865922848999617,7.623070097999516,ok,0.08781934799935698,0.09538273930380295,0.638291940000272
192,15.893999999999998,15.894906175999495,7.594323436000195,ok,0.10061223100001371,0.09485694097468154,0.6382912919998489
193,15.908999999999999,15.90984591599954,7.578809223999997,ok,0.08988679100002628,0.09479614365822663,0.6382933340000818
194,15.922999999999998,15.923277384999892,7.565491169000779,ok,0.07642413800022041,0.09479810939240141,0.638289435999468
195,16.054,16.054580870999416,7.937523417000193,ok,0.07514344800074468,0.09952347443037139,0.6382893330001025
196,16.121,16.121820190999642,7.930873414999951,ok,0.12353768299999501,0.09882683684810228,0.6382923890005259
197,16.175,16.175460800999645,7.877127785999619,ok,0.11175682300017797,0.09829554926582665,0.6382952729991302
198,16.229,16.229179781999846,7.822814586999812,ok,0.09952639000039198,0.09776280017721074,0.6378650440001365
199,16.269,16.269579853999858,7.782516399000087,ok,0.06290283700036525,0.09771643346835222,0.6378640650000307
200,16.336,16.33665782099979,7.770081159000256,ok,0.11873314700005722,0.09685232051899358,0.6378624930002843
201,16.35,16.35101775699968,7.755631366999296,ok,0.14697503899969888,0.09631190137974091,0.6378638300002422
202,16.404,16.40466231299979,7.701766862999648,ok,0.09336568599974271,0.09630850716455572,0.6378667919998406
203,16.418,16.421117643999423,7.685387993000404,ok,0.08155148800051393,0.0962508821265814,0.6378652180001154
204,16.431,16.431247290999636,7.675991836000321,ok,0.07145061000028363,0.09625976097468773,0.6378622809997978
