idx,scheduled_t_rel_s,t_rel_s,latency_s,status,ttft_s,avg_tbt_s,worst_tbt_s
878,49.05,49.05117345899998,2.505353057999855,ok,0.07598540100025275,0.030751259443029165,0.10332254500008275
879,49.151,49.151998620000086,2.4517445099991164,ok,0.10157009499926062,0.029748719088608676,0.10330291199989006
880,49.177,49.17800817399984,2.4262007190000077,ok,0.0785012509995795,0.02971748450632915,0.10332041899982869
881,49.278,49.278700042999844,2.3739713850000044,ok,0.10544430400022975,0.02871528110126401,0.10155130199927953
882,49.303,49.30437270699986,2.348366148000423,ok,0.12210793100075534,0.028180285962017604,0.10156750799978909
883,49.353,49.35460536299979,2.298248891000185,ok,0.07544650299951172,0.028136551164561176,0.10157324000010703
884,49.379,49.379603761,2.272489564999887,ok,0.05041550300029485,0.028127151430372935,0.10137804700025299
885,49.429,49.42968395200023,2.293125379999765,ok,0.11229114500019932,0.02760515383544794,0.10137837599995692
886,49.479,49.48000125599992,2.2429754150007284,ok,0.10344539600009739,0.02708245986076103,0.10137805900012609
887,49.504,49.50437526299993,2.2185427790000176,ok,0.08244685900081095,0.02703898743037584,0.10138049699980911
888,49.605,49.605819022000105,2.2101430040002015,ok,0.10816584199983481,0.0266068517088616,0.10139158000038151
889,49.63,49.631096136999986,2.1849963479999133,ok,0.08622663400001329,0.026566470189876942,0.10139451099985308
890,49.731,49.731542155999705,2.2150910460004525,ok,0.07635341300010623,0.02707228924050987,0.10157269200044539
891,50.025,50.025270115999774,2.238769331000185,ok,0.10041278399967268,0.027067425810130344,0.10137861699968198
892,50.05,50.050605078000444,2.2141040359992985,ok,0.07831498799987457,0.02703502873417257,0.10157031600010669
893,50.151,50.15178393000042,2.2437675880000825,ok,0.06622966600025393,0.02756340664557142,0.10139641199930338
894,50.278,50.278534723999655,2.296200912000131,ok,0.11539373499999783,0.02760481144303159,0.06278238399954716
895,50.303,50.303188894000414,2.2720052699996813,ok,0.13210738299949298,0.02708711086076239,0.06278602499969566
896,50.379,50.37922135500048,2.1957848060001197,ok,0.058944870000232186,0.027048357632914223,0.0627801009995892
897,50.479,50.47947004300022,2.1988397140003144,ok,0.06473120400005428,0.02701359139240295,0.06278358100007608
898,50.605,50.606140799999594,2.376228257000548,ok,0.07626727600018057,0.02911309520253251,0.18304629500016745
899,50.731,50.732138455000495,2.329171621000569,ok,0.07197151200034568,0.02857181921518543,0.1830264790005458
900,50.807,50.807308682999974,2.2866811339999913,ok,0.10836795100021845,0.027573257582280117,0.1830461399995329
901,50.857,50.8590116080004,2.2350435680000373,ok,0.05967945999964286,0.027536052354432135,0.1830467440004213
902,51.05,51.05018289700001,2.408393203999367,ok,0.10980068699973344,0.029095715506328713,0.18302997299997514
903,51.076,51.076310958999784,2.382350828000199,ok,0.08667459200023586,0.02905897529113714,0.1830430800000613
904,51.202,51.20277138199981,2.3196396809998987,ok,0.10349654699984967,0.02805209386075793,0.18305000600048515
905,51.252,51.25225214500006,2.270245437000085,ok,0.0573446860007607,0.02801094308859872,0.18305055899963918
906,51.429,51.430050535999726,2.399375307999435,ok,0.10499502599941479,0.02904238402532175,0.18304638200061163
907,51.454,51.45459079400007,2.3749769100004414,ok,0.08397347900063323,0.028999818430379434,0.183046430000104
908,51.479,51.47962989900043,2.3502578509996965,ok,0.05896843499976967,0.02900344424051582,0.18304856399936398
909,51.655,51.65544687300007,2.406083798999134,ok,0.10845773899927735,0.029083490962023725,0.18305154300014692
910,51.68,51.68090141100038,2.3809643829999914,ok,0.08721042599972861,0.029034621341774647,0.18305149100069684
911,51.706,51.706915558999754,2.35527036700023,ok,0.061164437999650545,0.02903910715189962,0.18304419699961727
912,51.807,51.80784407400006,2.3603392340000937,ok,0.10222779499963508,0.028583355379747512,0.18304985799932183
913,51.857,51.85785668399967,2.3104582260002644,ok,0.05573662200004037,0.028540569531644366,0.18299791499975981
914,52.025,52.02586263400008,2.3681164500003433,ok,0.06947736999973131,0.029096394189879523,0.18317351899986534
915,52.126,52.12630870199973,2.3736972779997814,ok,0.07262949199957802,0.029127121886078754,0.18317347899937886
916,52.252,52.252963967999676,2.577293346999795,ok,0.1061066819993357,0.03128061002532572,0.1831726049995268
917,52.303,52.30332223000005,2.526615579999998,ok,0.05925215400020534,0.03123211965821956,0.18312196800070524
918,52.379,52.37999837300049,2.4966161980000834,ok,0.11006294200069533,0.030209206810123082,0.18312195999988035
919,52.429,52.429652730999805,2.447133964999921,ok,0.06348800200066762,0.030172528189873045,0.18315660999996908
920,52.605,52.60561236400008,2.414028204000715,ok,0.07442477699987649,0.029614895822789228,0.18308058000002347
921,52.706,52.70708137099973,2.446468434000053,ok,0.10031691399944975,0.029697918962034536,0.14400930400006473
922,52.756,52.756614918000196,2.3971437520003747,ok,0.09186237399990205,0.029180601367086268,0.14411972500056436
923,52.781,52.78188358399984,2.371520757000326,ok,0.10736857299980329,0.028659827822789512,0.14400958100031858
924,52.807,52.80709157700039,2.34638658699987,ok,0.1229535920001581,0.028144518670885618,0.14400709300025483
925,52.857,52.858713345999604,2.294988526999987,ok,0.07437520299936295,0.028108835316455538,0.14401189900036115
926,53.101,53.10187342300014,2.571266494000156,ok,0.10213849299998401,0.03125460521519765,0.14411185500011925
927,53.126,53.12646926199977,2.5467397330003223,ok,0.11868964699988283,0.030734506848107863,0.144113899000331
928,53.151,53.15138116900016,2.521057388999907,ok,0.09374628299974574,0.030725046164558147,0.14405108400023892
929,53.177,53.17756212800032,2.4955189279999104,ok,0.07033207299991773,0.030698332734181915,0.14410816300005536
930,53.278,53.28016895699966,2.5408086029992774,ok,0.07274790199971903,0.031240946151896584,0.1440098120001494
931,53.353,53.354101816000366,2.538277370999822,ok,0.07077735100028804,0.03123383387341901,0.14405165500011208
932,53.605,53.605475735000255,2.569523785000456,ok,0.10748839500047325,0.031164753430374142,0.14416890899974533
933,53.63,53.63155373799964,2.5436468910002077,ok,0.1229688380008156,0.03064129064556324,0.1442146089993912
934,53.655,53.65568724100012,2.519583152999985,ok,0.09887232199980645,0.03064170912658264,0.14421626700004708
935,53.68,53.68053922299987,2.4939646100001482,ok,0.07846658300059062,0.030575314101261488,0.1441475370002081
936,53.756,53.756829068000116,2.447810916999515,ok,0.07464228699973319,0.030039749126582953,0.1441484369997852
937,53.832,53.832684492000226,2.44350546700025,ok,0.11233673800052202,0.029508069177206345,0.14414823799961596
938,53.857,53.85869666100007,2.4179022850003093,ok,0.08927532899997459,0.029476009721523193,0.14414727900020807
939,54.05,54.050484086000324,2.5600980549997985,ok,0.0676504399998521,0.031549636721518004,0.1441477959997428
940,54.177,54.17753130500023,2.5108374589999585,ok,0.10029661499993381,0.030512846835451076,0.14416853800048557
941,54.202,54.202630675000364,2.485845636000704,ok,0.07818617000066297,0.030476494113919457,0.14416376600001968
942,54.379,54.38009053600035,2.516231685999628,ok,0.070329438999579,0.03096041077215783,0.14416290400004073
